[2023-10-12 15:27:19] INFO: Starting local search for instance Ann_Arbor...
[2023-10-12 15:27:26] INFO: Savings from exchange operator: 6459.974400
[2023-10-12 15:27:26] INFO: Savings from shifts operator: 7157.620800
[2023-10-12 15:27:26] INFO: Performing shift...
[2023-10-12 15:27:26] DEBUG: Source vehicle trip IDs: 859 692 389 847 751 261 168 431 474 737 859 
[2023-10-12 15:27:26] DEBUG: Destination vehicle trip IDs: 859 729 311 323 643 81 835 803 446 513 434 30 457 525 43 254 308 58 630 646 170 861 
[2023-10-12 15:27:26] DEBUG: Shifting trip index 9 of vehicle index 42 after trip index 20 of vehicle index 12...
[2023-10-12 15:27:26] DEBUG: Source vehicle new trip IDs: 859 692 389 847 751 261 168 431 474 859 
[2023-10-12 15:27:26] DEBUG: Destination vehicle new trip new IDs: 859 729 311 323 643 81 835 803 446 513 434 30 457 525 43 254 308 58 630 646 170 737 861 
[2023-10-12 15:27:26] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:26] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:26] DEBUG: Fixed cost of bus acquisition: 21000000.000000
[2023-10-12 15:27:26] DEBUG: Total cost of deadheading: 689041.452000
[2023-10-12 15:27:26] INFO: Number of charging stations: 8
[2023-10-12 15:27:26] INFO: Number of buses used: 60
[2023-10-12 15:27:26] INFO: Total cost: 23289041.452000
[2023-10-12 15:27:26] INFO: Optimizing scheduling...
[2023-10-12 15:27:26] INFO: Savings from exchange operator: 6459.974400
[2023-10-12 15:27:26] INFO: Savings from shifts operator: 250.536000
[2023-10-12 15:27:26] INFO: Performing exchange...
[2023-10-12 15:27:26] DEBUG: First vehicle trip IDs: 859 832 375 13 651 689 658 809 227 334 346 178 531 670 492 98 390 86 786 138 355 636 498 748 19 859 
[2023-10-12 15:27:26] DEBUG: Second vehicle trip IDs: 859 37 487 347 52 728 545 125 767 366 221 759 626 674 450 3 144 137 696 861 
[2023-10-12 15:27:26] DEBUG: Exchanging trip index 24 of vehicle index 11 with trip index 18 of vehicle index 30...
[2023-10-12 15:27:26] DEBUG: First vehicle new trip IDs: 859 832 375 13 651 689 658 809 227 334 346 178 531 670 492 98 390 86 786 138 355 636 498 748 696 859 
[2023-10-12 15:27:26] DEBUG: Second vehicle new trip IDs: 859 37 487 347 52 728 545 125 767 366 221 759 626 674 450 3 144 137 19 861 
[2023-10-12 15:27:26] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:26] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:26] DEBUG: Fixed cost of bus acquisition: 21000000.000000
[2023-10-12 15:27:26] DEBUG: Total cost of deadheading: 682581.477600
[2023-10-12 15:27:26] INFO: Number of charging stations: 8
[2023-10-12 15:27:26] INFO: Number of buses used: 60
[2023-10-12 15:27:26] INFO: Total cost: 23282581.477600
[2023-10-12 15:27:26] INFO: Optimizing scheduling...
[2023-10-12 15:27:26] INFO: Savings from exchange operator: 1007.925600
[2023-10-12 15:27:26] INFO: Savings from shifts operator: 0.000000
[2023-10-12 15:27:26] INFO: Performing exchange...
[2023-10-12 15:27:26] DEBUG: First vehicle trip IDs: 859 132 372 681 15 385 617 153 605 229 88 96 680 99 361 697 859 
[2023-10-12 15:27:26] DEBUG: Second vehicle trip IDs: 861 77 117 861 
[2023-10-12 15:27:26] DEBUG: Exchanging trip index 13 of vehicle index 32 with trip index 1 of vehicle index 58...
[2023-10-12 15:27:26] DEBUG: First vehicle new trip IDs: 859 132 372 681 15 385 617 153 605 229 88 96 680 77 361 697 859 
[2023-10-12 15:27:26] DEBUG: Second vehicle new trip IDs: 861 99 117 861 
[2023-10-12 15:27:26] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:26] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:26] DEBUG: Fixed cost of bus acquisition: 21000000.000000
[2023-10-12 15:27:26] DEBUG: Total cost of deadheading: 681573.552000
[2023-10-12 15:27:26] INFO: Number of charging stations: 8
[2023-10-12 15:27:26] INFO: Number of buses used: 60
[2023-10-12 15:27:26] INFO: Total cost: 23281573.552000
[2023-10-12 15:27:26] INFO: Optimizing scheduling...
[2023-10-12 15:27:26] INFO: Savings from exchange operator: 0.000000
[2023-10-12 15:27:26] INFO: Savings from shifts operator: 0.000000
[2023-10-12 15:27:26] INFO: No improvement possible from trip exchanges or shifts...
[2023-10-12 15:27:26] INFO: Checking for improvement from depot exchanges...
[2023-10-12 15:27:26] INFO: Savings from depot exchange operator: 0.000000
[2023-10-12 15:27:26] INFO: No improvement possible from depot exchanges...
[2023-10-12 15:27:26] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:26] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:26] DEBUG: Fixed cost of bus acquisition: 21000000.000000
[2023-10-12 15:27:26] DEBUG: Total cost of deadheading: 681573.552000
[2023-10-12 15:27:26] INFO: Number of charging stations: 8
[2023-10-12 15:27:26] INFO: Number of buses used: 60
[2023-10-12 15:27:26] INFO: Total cost: 23281573.552000
[2023-10-12 15:27:26] INFO: No improvement from closing the charging station. Reverting changes...
[2023-10-12 15:27:26] INFO: Checking for improvement from closing terminal ID 1
[2023-10-12 15:27:26] INFO: Before closing the charging station...
[2023-10-12 15:27:26] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:26] DEBUG: Fixed cost of opening charging stations: 1800000.000000
[2023-10-12 15:27:26] DEBUG: Fixed cost of bus acquisition: 19600000.000000
[2023-10-12 15:27:26] DEBUG: Total cost of deadheading: 660727.029600
[2023-10-12 15:27:26] INFO: Number of charging stations: 9
[2023-10-12 15:27:26] INFO: Number of buses used: 56
[2023-10-12 15:27:26] INFO: Total cost: 22060727.029600
[2023-10-12 15:27:26] INFO: Vehicle indices affected: 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 45 46 47 48 50 51 52 53 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 53
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 52
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 51
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 50
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 48
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 47
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 46
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 45
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 43
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 42
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 41
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 40
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 39
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 388 of vehicle index 39...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 131 733 135 833 772 108 286 65 569 463 388 149 279 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 131 733 135 833 772 108 286 65 569 463 388 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 149 279 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 39
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 56
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 38
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 37
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 558 of vehicle index 37...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 861 724 66 627 46 102 148 850 266 336 287 747 768 558 343 760 85 706 770 861 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 861 724 66 627 46 102 148 850 266 336 287 747 768 558 861 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 861 343 760 85 706 770 861 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 37
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 57
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 36
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 35
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 34
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 33
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 64 of vehicle index 33...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 109 571 578 274 564 401 452 222 291 20 316 312 398 332 164 64 233 535 273 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 109 571 578 274 564 401 452 222 291 20 316 312 398 332 164 64 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 233 535 273 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 33
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 58
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 32
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 96 of vehicle index 32...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 132 372 681 15 385 617 153 605 229 88 96 680 99 361 697 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 132 372 681 15 385 617 153 605 229 88 96 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 680 99 361 697 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 32
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 59
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 31
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 357 of vehicle index 31...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 180 174 540 484 620 784 410 792 12 201 212 342 258 780 357 333 828 742 795 700 207 175 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 180 174 540 484 620 784 410 792 12 201 212 342 258 780 357 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 333 828 742 795 700 207 175 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 31
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 60
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 30
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 29
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 468 of vehicle index 29...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 588 329 275 344 418 200 50 549 454 320 373 664 731 413 267 468 303 59 849 777 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 588 329 275 344 418 200 50 549 454 320 373 664 731 413 267 468 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 303 59 849 777 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 29
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 61
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 28
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 51 of vehicle index 28...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 31 752 345 607 640 600 188 186 244 217 67 51 666 298 638 555 126 283 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 31 752 345 607 640 600 188 186 244 217 67 51 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 666 298 638 555 126 283 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 28
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 62
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 27
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 26
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 648 of vehicle index 26...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 488 403 846 296 628 603 307 10 313 193 721 397 238 546 806 648 442 625 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 488 403 846 296 628 603 307 10 313 193 721 397 238 546 806 648 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 442 625 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 26
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 63
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 25
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 24
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 23
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 530 of vehicle index 23...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 860 309 33 822 687 263 11 246 419 202 734 667 119 530 848 448 160 8 816 250 860 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 860 309 33 822 687 263 11 246 419 202 734 667 119 530 860 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 860 848 448 160 8 816 250 860 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 23
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 64
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 22
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 842 of vehicle index 22...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 860 282 743 802 782 580 505 757 719 485 358 32 326 384 369 842 213 364 500 591 758 860 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 860 282 743 802 782 580 505 757 719 485 358 32 326 384 369 842 860 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 860 213 364 500 591 758 860 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 22
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 65
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 21
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 489 of vehicle index 21...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 860 790 191 598 567 34 585 576 654 834 74 857 489 642 243 123 107 173 226 515 860 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 860 790 191 598 567 34 585 576 654 834 74 857 489 860 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 860 642 243 123 107 173 226 515 860 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 21
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 66
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 20
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 542 of vehicle index 20...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 551 599 378 195 171 623 618 597 683 420 231 556 629 554 38 241 524 542 288 150 367 456 686 197 350 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 551 599 378 195 171 623 618 597 683 420 231 556 629 554 38 241 524 542 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 288 150 367 456 686 197 350 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 20
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 67
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 19
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 727 of vehicle index 19...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 142 608 509 812 705 575 653 436 717 80 577 133 490 727 550 23 45 660 475 537 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 142 608 509 812 705 575 653 436 717 80 577 133 490 727 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 550 23 45 660 475 537 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 19
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 68
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 18
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 495 of vehicle index 18...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 400 793 544 695 534 714 42 483 507 676 93 353 371 495 354 422 827 668 248 562 730 586 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 400 793 544 695 534 714 42 483 507 676 93 353 371 495 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 354 422 827 668 248 562 730 586 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 18
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 69
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 17
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 619 of vehicle index 17...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 861 764 610 73 360 199 235 319 146 187 788 496 321 352 305 785 92 94 619 44 589 810 861 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 861 764 610 73 360 199 235 319 146 187 788 496 321 352 305 785 92 94 619 861 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 861 44 589 810 861 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 17
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 70
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 16
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 15
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 416 of vehicle index 15...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 302 840 68 783 63 797 76 281 477 718 464 214 224 95 393 416 380 771 383 756 813 260 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 302 840 68 783 63 797 76 281 477 718 464 214 224 95 393 416 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 380 771 383 756 813 260 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 15
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 71
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 14
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 13
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 12
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 58 of vehicle index 12...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 729 311 323 643 81 835 803 446 513 434 30 457 525 43 254 308 58 630 646 170 19 861 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 729 311 323 643 81 835 803 446 513 434 30 457 525 43 254 308 58 861 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 630 646 170 19 861 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 12
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 72
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 11
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 86 of vehicle index 11...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 832 375 13 651 689 658 809 227 334 346 178 531 670 492 98 390 86 786 138 355 636 498 748 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 832 375 13 651 689 658 809 227 334 346 178 531 670 492 98 390 86 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 786 138 355 636 498 748 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 11
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 73
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 10
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 101 of vehicle index 10...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 732 89 356 805 516 479 521 297 669 499 633 677 370 437 101 78 698 351 799 453 289 252 593 637 147 861 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 732 89 356 805 516 479 521 297 669 499 633 677 370 437 101 861 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 78 698 351 799 453 289 252 593 637 147 861 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 10
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 74
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 9
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 517 of vehicle index 9...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 596 843 324 120 421 359 559 528 504 672 514 644 649 461 517 9 234 776 341 657 486 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 596 843 324 120 421 359 559 528 504 672 514 644 649 461 517 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 9 234 776 341 657 486 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 9
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 75
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 8
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 582 of vehicle index 8...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 859 613 443 592 825 561 818 831 652 716 110 128 14 17 609 181 582 574 694 256 295 116 722 438 196 417 837 859 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 859 613 443 592 825 561 818 831 652 716 110 128 14 17 609 181 582 859 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 859 574 694 256 295 116 722 438 196 417 837 859 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 8
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 76
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 7
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 209 of vehicle index 7...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 860 506 775 858 103 707 839 615 219 470 735 820 209 710 845 208 255 182 860 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 860 506 775 858 103 707 839 615 219 470 735 820 209 860 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 860 710 845 208 255 182 860 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 7
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 77
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 6
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 841 of vehicle index 6...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 860 165 36 602 755 814 166 277 469 590 314 836 190 557 761 284 841 318 140 386 151 860 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 860 165 36 602 755 814 166 277 469 590 314 836 190 557 761 284 841 860 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 860 318 140 386 151 860 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 6
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 78
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 5
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 539 of vehicle index 5...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 860 594 789 518 433 741 427 27 40 415 306 829 501 539 48 183 411 536 838 90 511 242 482 860 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 860 594 789 518 433 741 427 27 40 415 306 829 501 539 860 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 860 48 183 411 536 838 90 511 242 482 860 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 5
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 79
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 4
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 3
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 2
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 1
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 0
[2023-10-12 15:27:26] INFO: Splitting rotation after trip ID 113 of vehicle index 0...
[2023-10-12 15:27:26] INFO: Trip IDs before splitting: 860 124 661 739 645 396 830 194 565 665 301 2 481 512 659 662 527 740 71 113 327 176 157 860 
[2023-10-12 15:27:26] INFO: Old rotation trip IDs: 860 124 661 739 645 396 830 194 565 665 301 2 481 512 659 662 527 740 71 113 860 
[2023-10-12 15:27:26] INFO: New rotation trip IDs: 860 327 176 157 860 
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 0
[2023-10-12 15:27:26] INFO: Checking feasibility of vehicle: 80
[2023-10-12 15:27:26] INFO: After closing the charging station and creating new rotations (if any)...
[2023-10-12 15:27:26] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:26] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:26] DEBUG: Fixed cost of bus acquisition: 28350000.000000
[2023-10-12 15:27:26] DEBUG: Total cost of deadheading: 1066676.292000
[2023-10-12 15:27:26] INFO: Number of charging stations: 8
[2023-10-12 15:27:26] INFO: Number of buses used: 81
[2023-10-12 15:27:26] INFO: Total cost: 31016676.292000
[2023-10-12 15:27:26] INFO: Applying local search locations to adjust scheduling...
[2023-10-12 15:27:26] INFO: Optimizing scheduling...
[2023-10-12 15:27:26] INFO: Savings from exchange operator: 7735.780800
[2023-10-12 15:27:26] INFO: Savings from shifts operator: 47062.224000
[2023-10-12 15:27:26] INFO: Performing shift...
[2023-10-12 15:27:26] DEBUG: Source vehicle trip IDs: 860 440 245 91 362 28 363 708 134 704 83 447 247 497 552 161 232 860 
[2023-10-12 15:27:26] DEBUG: Destination vehicle trip IDs: 859 729 311 323 643 81 835 803 446 513 434 30 457 525 43 254 308 58 861 
[2023-10-12 15:27:26] DEBUG: Shifting trip index 14 of vehicle index 24 after trip index 17 of vehicle index 12...
[2023-10-12 15:27:26] DEBUG: Source vehicle new trip IDs: 860 440 245 91 362 28 363 708 134 704 83 447 247 497 161 232 860 
[2023-10-12 15:27:26] DEBUG: Destination vehicle new trip new IDs: 859 729 311 323 643 81 835 803 446 513 434 30 457 525 43 254 308 58 552 861 
[2023-10-12 15:27:26] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:26] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:26] DEBUG: Fixed cost of bus acquisition: 28350000.000000
[2023-10-12 15:27:26] DEBUG: Total cost of deadheading: 1019614.068000
[2023-10-12 15:27:26] INFO: Number of charging stations: 8
[2023-10-12 15:27:26] INFO: Number of buses used: 81
[2023-10-12 15:27:26] INFO: Total cost: 30969614.068000
[2023-10-12 15:27:26] INFO: Optimizing scheduling...
[2023-10-12 15:27:26] INFO: Savings from exchange operator: 7735.780800
[2023-10-12 15:27:26] INFO: Savings from shifts operator: 44988.556800
[2023-10-12 15:27:26] INFO: Performing shift...
[2023-10-12 15:27:26] DEBUG: Source vehicle trip IDs: 860 642 243 123 107 173 226 515 860 
[2023-10-12 15:27:26] DEBUG: Destination vehicle trip IDs: 859 732 89 356 805 516 479 521 297 669 499 633 677 370 437 101 861 
[2023-10-12 15:27:26] DEBUG: Shifting trip index 1 of vehicle index 66 after trip index 15 of vehicle index 10...
[2023-10-12 15:27:26] DEBUG: Source vehicle new trip IDs: 860 243 123 107 173 226 515 860 
[2023-10-12 15:27:26] DEBUG: Destination vehicle new trip new IDs: 859 732 89 356 805 516 479 521 297 669 499 633 677 370 437 101 642 861 
[2023-10-12 15:27:26] INFO: Calculating the objective value of the solution...
[2023-10-12 15:27:26] DEBUG: Fixed cost of opening charging stations: 1600000.000000
[2023-10-12 15:27:26] DEBUG: Fixed cost of bus acquisition: 28350000.000000
[2023-10-12 15:27:26] DEBUG: Total cost of deadheading: 974625.511200
[2023-10-12 15:27:26] INFO: Number of charging stations: 8
[2023-10-12 15:27:26] INFO: Number of buses used: 81
[2023-10-12 15:27:26] INFO: Total cost: 30924625.511200
[2023-10-12 15:27:26] INFO: Optimizing scheduling...
[2023-10-12 15:27:26] INFO: Savings from exchange operator: 7735.780800
